Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1973-04-17 00:00:00-05:00,0.7417224049568176,0.7417224049568176,0.7417224049568176,0.7417224049568176,220800,0.0,0.0
1973-04-18 00:00:00-05:00,0.7222883701324463,0.7222883701324463,0.7222883701324463,0.7222883701324463,691200,0.0,0.0
1973-04-19 00:00:00-05:00,0.6963770389556885,0.6963770389556885,0.6963770389556885,0.6963770389556885,360000,0.0,0.0
1973-04-23 00:00:00-05:00,0.6672257781028748,0.6672257781028748,0.6672257781028748,0.6672257781028748,176000,0.0,0.0
1973-04-24 00:00:00-05:00,0.634835958480835,0.634835958480835,0.634835958480835,0.634835958480835,2009600,0.0,0.0
1973-04-25 00:00:00-05:00,0.6283584833145142,0.6283584833145142,0.6283584833145142,0.6283584833145142,208000,0.0,0.0
1973-04-26 00:00:00-05:00,0.6477923393249512,0.6477923393249512,0.6477923393249512,0.6477923393249512,220800,0.0,0.0
1973-04-27 00:00:00-05:00,0.6607480049133301,0.6607480049133301,0.6607480049133301,0.6607480049133301,403200,0.0,0.0
1973-04-30 00:00:00-04:00,0.6575093269348145,0.6575093269348145,0.6575093269348145,0.6575093269348145,84800,0.0,0.0
1973-05-01 00:00:00-04:00,0.6866598725318909,0.6866598725318909,0.6866598725318909,0.6866598725318909,155200,0.0,0.0
1973-05-02 00:00:00-04:00,0.6866598725318909,0.6866598725318909,0.6866598725318909,0.6866598725318909,166400,0.0,0.0
1973-05-03 00:00:00-04:00,0.0,0.7093327641487122,0.6769431492419454,0.7093327641487122,476800,0.0,0.0
1973-05-04 00:00:00-04:00,0.0,0.7093327641487122,0.6931377590048081,0.7093327641487122,108800,0.0,0.0
1973-05-07 00:00:00-04:00,0.0,0.725527822971344,0.7060940419988972,0.725527822971344,406400,0.0,0.0
1973-05-08 00:00:00-04:00,0.0,0.7287669841573948,0.7093332031849481,0.725527822971344,128000,0.0,0.0
1973-05-09 00:00:00-04:00,0.0,0.7384836769529751,0.7222890571665792,0.725527822971344,134400,0.0,0.0
1973-05-10 00:00:00-04:00,0.0,0.725527822971344,0.7222890571665792,0.725527822971344,123200,0.0,0.0
1973-05-11 00:00:00-04:00,0.0,0.7255271963171056,0.7190492749214172,0.7190492749214172,134400,0.0,0.0
1973-05-14 00:00:00-04:00,0.0,0.7125716515271133,0.6963770389556885,0.6963770389556885,121600,0.0,0.0
1973-05-15 00:00:00-04:00,0.0,0.6866598702105303,0.6769431829452515,0.6769431829452515,278400,0.0,0.0
1973-05-16 00:00:00-04:00,0.0,0.6801823125435755,0.6737043857574463,0.6737043857574463,68800,0.0,0.0
1973-05-17 00:00:00-04:00,0.0,0.6737036982786309,0.6639870157054318,0.6672257781028748,195200,0.0,0.0
1973-05-18 00:00:00-04:00,0.0,0.6672261386814684,0.6477923676519111,0.6542702913284302,430400,0.0,0.0
1973-05-21 00:00:00-04:00,0.0,0.6477923104257295,0.6380756234598679,0.6413143873214722,107200,0.0,0.0
1973-05-22 00:00:00-04:00,0.0,0.6477923393249512,0.6413144159317017,0.6477923393249512,92800,0.0,0.0
1973-05-23 00:00:00-04:00,0.0,0.6737039353833322,0.6542701680165053,0.6575093269348145,104000,0.0,0.0
1973-05-24 00:00:00-04:00,0.0,0.6737043857574463,0.6542706053990585,0.6737043857574463,44800,0.0,0.0
1973-05-25 00:00:00-04:00,0.0,0.7060937881469727,0.6898991741827976,0.7060937881469727,128000,0.0,0.0
1973-05-29 00:00:00-04:00,0.0,0.6996156879674609,0.6866598418939894,0.6931377649307251,91200,0.0,0.0
1973-05-30 00:00:00-04:00,0.0,0.6866596913805195,0.6607480049133301,0.6607480049133301,180800,0.0,0.0
1973-05-31 00:00:00-04:00,0.0,0.6607484839429761,0.6477926313166433,0.6510317921638489,249600,0.0,0.0
1973-06-01 00:00:00-04:00,0.0,0.6575097184770153,0.6510317921638489,0.6510317921638489,49600,0.0,0.0
1973-06-04 00:00:00-04:00,0.0,0.6477923393249512,0.6348364925384522,0.6477923393249512,340800,0.0,0.0
1973-06-05 00:00:00-04:00,0.0,0.644553487276013,0.6283584833145142,0.6283584833145142,163200,0.0,0.0
1973-06-06 00:00:00-04:00,0.0,0.6315981934487355,0.6121644089638721,0.6154031753540039,196800,0.0,0.0
1973-06-07 00:00:00-04:00,0.0,0.6186420706799641,0.5959691341887129,0.6089249849319458,139200,0.0,0.0
1973-06-08 00:00:00-04:00,0.0,0.6121641527442041,0.5700574396266403,0.5862524509429932,448000,0.0,0.0
1973-06-11 00:00:00-04:00,0.0,0.5797744989395142,0.5700574135184983,0.5797744989395142,190400,0.0,0.0
1973-06-12 00:00:00-04:00,0.0,0.6380758402887636,0.5732965872331116,0.621880829334259,1320000,0.0,0.0
1973-06-13 00:00:00-04:00,0.0,0.6477925305565198,0.621880829334259,0.621880829334259,184000,0.0,0.0
1973-06-14 00:00:00-04:00,0.0,0.615403007232205,0.5894913016645332,0.5927304625511169,404800,0.0,0.0
1973-06-15 00:00:00-04:00,0.0,0.5894909507772895,0.5765351057052612,0.5765351057052612,67200,0.0,0.0
1973-06-18 00:00:00-04:00,0.0,0.5797744115081229,0.570057327552467,0.5732964873313904,75200,0.0,0.0
1973-06-19 00:00:00-04:00,0.0,0.5830133557319641,0.5700575033823649,0.5830133557319641,249600,0.0,0.0
1973-06-20 00:00:00-04:00,0.0,0.5894909203052521,0.557101309299469,0.557101309299469,102400,0.0,0.0
1973-06-21 00:00:00-04:00,0.0,0.5473848697807547,0.5182340090794499,0.5214731693267822,270400,0.0,0.0
1973-06-22 00:00:00-04:00,0.0,0.5344292645541755,0.4923225343227386,0.49232253432273865,230400,0.0,0.0
1973-06-25 00:00:00-04:00,0.0,0.5052778668635283,0.49556118249893194,0.4955611824989319,248000,0.0,0.0
1973-06-26 00:00:00-04:00,0.0,0.5247119665145874,0.4923223389519586,0.5247119665145874,414400,0.0,0.0
1973-06-27 00:00:00-04:00,0.0,0.540906763699445,0.5117559127509593,0.5182338356971741,225600,0.0,0.0
1973-06-28 00:00:00-04:00,0.0,0.5279508829116821,0.5117558789260476,0.5279508829116821,158400,0.0,0.0
1973-06-29 00:00:00-04:00,0.0,0.5538628101348877,0.5279511089679031,0.5538628101348877,305600,0.0,0.0
1973-07-02 00:00:00-04:00,0.0,0.5635795871972014,0.5473849691637654,0.5603408217430115,60800,0.0,0.0
1973-07-03 00:00:00-04:00,0.0,0.5732964640736873,0.5635793805122375,0.5635793805122375,433600,0.0,0.0
1973-07-05 00:00:00-04:00,0.0,0.5635793805122375,0.553862692331886,0.5635793805122375,164800,0.0,0.0
1973-07-06 00:00:00-04:00,0.0,0.5635793805122375,0.5635793805122375,0.5635793805122375,62400,0.0,0.0
1973-07-09 00:00:00-04:00,0.0,0.5765352283401051,0.5635793805122375,0.5635793805122375,121600,0.0,0.0
1973-07-10 00:00:00-04:00,0.0,0.5894909501075745,0.5668184189477901,0.5894909501075745,129600,0.0,0.0
1973-07-11 00:00:00-04:00,0.0,0.6089249849319458,0.5862524438218819,0.6089249849319458,596800,0.0,0.0
1973-07-12 00:00:00-04:00,0.0,0.6283584833145142,0.5959688707725289,0.6283584833145142,294400,0.0,0.0
1973-07-13 00:00:00-04:00,0.0,0.6283590316772462,0.6121644089638721,0.6154031753540039,284800,0.0,0.0
1973-07-16 00:00:00-04:00,0.0,0.6186414957046509,0.6089244189878393,0.6186414957046509,116800,0.0,0.0
1973-07-17 00:00:00-04:00,0.0,0.6413143241387551,0.6283584792066591,0.631597638130188,116800,0.0,0.0
1973-07-18 00:00:00-04:00,0.0,0.638075560596236,0.6283584792066591,0.631597638130188,60800,0.0,0.0
1973-07-19 00:00:00-04:00,0.0,0.628358886873561,0.599208414554596,0.599208414554596,534400,0.0,0.0
1973-07-20 00:00:00-04:00,0.0,0.612163968148509,0.5959689617156982,0.5959689617156982,92800,0.0,0.0
1973-07-23 00:00:00-04:00,0.0,0.621880829334259,0.5959691281119982,0.621880829334259,81600,0.0,0.0
1973-07-24 00:00:00-04:00,0.0,0.6380756497383118,0.6056860328830945,0.6380756497383118,139200,0.0,0.0
1973-07-25 00:00:00-04:00,0.0,0.6510314987121092,0.6380756519256102,0.6477923393249512,150400,0.0,0.0
1973-07-26 00:00:00-04:00,0.0,0.6575093269348145,0.6348364006496784,0.6575093269348145,52800,0.0,0.0
1973-07-27 00:00:00-04:00,0.0,0.6542705920554027,0.6380759731110007,0.6445538997650146,190400,0.0,0.0
1973-07-30 00:00:00-04:00,0.0,0.6510317921638489,0.638075939537516,0.6510317921638489,113600,0.0,0.0
1973-07-31 00:00:00-04:00,0.0,0.6575094508572317,0.6477923676519111,0.6542702913284302,249600,0.0,0.0
1973-08-01 00:00:00-04:00,0.0,0.6445530330867248,0.6315971971993609,0.634835958480835,62400,0.0,0.0
1973-08-02 00:00:00-04:00,0.0,0.6445538997650146,0.625120119802973,0.6445538997650146,180800,0.0,0.0
1973-08-03 00:00:00-04:00,0.0,0.6542705576298098,0.6510317921638489,0.6510317921638489,44800,0.0,0.0
1973-08-06 00:00:00-04:00,0.0,0.6672260129277232,0.6510314044792055,0.6575093269348145,80000,0.0,0.0
1973-08-07 00:00:00-04:00,0.0,0.6575097530730424,0.641314738747375,0.6445538997650146,177600,0.0,0.0
1973-08-08 00:00:00-04:00,0.0,0.6413143873214722,0.6283585411129576,0.6413143873214722,252800,0.0,0.0
1973-08-09 00:00:00-04:00,0.0,0.634835958480835,0.6121634433683149,0.634835958480835,262400,0.0,0.0
1973-08-10 00:00:00-04:00,0.0,0.6348364058229112,0.6251197197508219,0.6283584833145142,116800,0.0,0.0
1973-08-13 00:00:00-04:00,0.0,0.6315978541890829,0.6121640801429749,0.6121640801429749,176000,0.0,0.0
1973-08-14 00:00:00-04:00,0.0,0.6186417942803221,0.6056859493255615,0.6056859493255615,72000,0.0,0.0
1973-08-15 00:00:00-04:00,0.0,0.6186420706799641,0.6056862199367312,0.6089249849319458,102400,0.0,0.0
1973-08-16 00:00:00-04:00,0.0,0.6121640801429749,0.6121640801429749,0.6121640801429749,14400,0.0,0.0
1973-08-17 00:00:00-04:00,0.0,0.6218805578285069,0.6056859493255615,0.6056859493255615,113600,0.0,0.0
1973-08-20 00:00:00-04:00,0.0,0.602446885212608,0.5894910382187885,0.5959689617156982,25600,0.0,0.0
1973-08-21 00:00:00-04:00,0.0,0.602447154448369,0.5927304625511169,0.5927304625511169,32000,0.0,0.0
1973-08-22 00:00:00-04:00,0.0,0.5959692186453164,0.5603408217430115,0.5603408217430115,113600,0.0,0.0
1973-08-23 00:00:00-04:00,0.0,0.5700569748878479,0.5538623721553325,0.5700569748878479,118400,0.0,0.0
1973-08-24 00:00:00-04:00,0.0,0.5700569748878479,0.5668182124936927,0.5700569748878479,40000,0.0,0.0
1973-08-27 00:00:00-04:00,0.0,0.5732964873313904,0.5668185631546577,0.5732964873313904,22400,0.0,0.0
1973-08-28 00:00:00-04:00,0.0,0.5797740528320529,0.5700569748878479,0.5700569748878479,68800,0.0,0.0
1973-08-29 00:00:00-04:00,0.0,0.6024470329284668,0.5732965677354162,0.6024470329284668,67200,0.0,0.0
1973-08-30 00:00:00-04:00,0.0,0.621880829334259,0.6024470534175634,0.621880829334259,158400,0.0,0.0
1973-08-31 00:00:00-04:00,0.0,0.6154028447934202,0.6056861554609388,0.6121640801429749,19200,0.0,0.0
1973-09-04 00:00:00-04:00,0.0,0.6283584833145142,0.6089247157893231,0.6283584833145142,121600,0.0,0.0
1973-09-05 00:00:00-04:00,0.0,0.6218807694754562,0.6121640801429749,0.6121640801429749,52800,0.0,0.0
1973-09-06 00:00:00-04:00,0.0,0.6089250808402871,0.5830133752726152,0.5927304625511169,84800,0.0,0.0
1973-09-07 00:00:00-04:00,0.0,0.599208414554596,0.5732967078793976,0.599208414554596,94400,0.0,0.0
1973-09-10 00:00:00-04:00,0.0,0.6186420048250109,0.5992082307789028,0.6121640801429749,43200,0.0,0.0
1973-09-11 00:00:00-04:00,0.0,0.6056863412233956,0.5862525612169968,0.599208414554596,102400,0.0,0.0
1973-09-12 00:00:00-04:00,0.0,0.5927301097358038,0.5765351057052612,0.5765351057052612,28800,0.0,0.0
1973-09-13 00:00:00-04:00,0.0,0.5765349198790158,0.5506232380867004,0.5506232380867004,161600,0.0,0.0
1973-09-14 00:00:00-04:00,0.0,0.5765354397764473,0.5538628954533884,0.5603408217430115,465600,0.0,0.0
1973-09-17 00:00:00-04:00,0.0,0.56681866071838,0.5538628101348877,0.5538628101348877,49600,0.0,0.0
1973-09-18 00:00:00-04:00,0.0,0.5603408217430115,0.5506237346179553,0.5603408217430115,49600,0.0,0.0
1973-09-19 00:00:00-04:00,0.0,0.5959689617156982,0.5571014207342396,0.5959689617156982,366400,0.0,0.0
1973-09-20 00:00:00-04:00,0.0,0.6348364058229112,0.6089247157893231,0.6283584833145142,387200,0.0,0.0
1973-09-21 00:00:00-04:00,0.0,0.638075564767616,0.6283584833145142,0.6283584833145142,51200,0.0,0.0
1973-09-24 00:00:00-04:00,0.0,0.6672261386814684,0.6283585966223537,0.6542702913284302,836800,0.0,0.0
1973-09-25 00:00:00-04:00,0.0,0.6704652309417725,0.6380756158088619,0.6704652309417725,139200,0.0,0.0
1973-09-26 00:00:00-04:00,0.0,0.7028544765795098,0.6639869588529241,0.683420717716217,684800,0.0,0.0
1973-09-27 00:00:00-04:00,0.0,0.6801818881074819,0.6639872789382935,0.6639872789382935,369600,0.0,0.0
1973-09-28 00:00:00-04:00,0.0,0.6737043857574463,0.6607485321851877,0.6737043857574463,113600,0.0,0.0
1973-10-01 00:00:00-04:00,0.0,0.6737038481469249,0.6607480049133301,0.6607480049133301,56000,0.0,0.0
1973-10-02 00:00:00-04:00,0.0,0.6704652016821742,0.6607481198758396,0.6639872789382935,132800,0.0,0.0
1973-10-03 00:00:00-04:00,0.0,0.6704651718460324,0.6575093269348145,0.6575093269348145,156800,0.0,0.0
1973-10-04 00:00:00-04:00,0.0,0.651031405528332,0.631597638130188,0.631597638130188,81600,0.0,0.0
1973-10-05 00:00:00-04:00,0.0,0.6380756497383118,0.6251198029962248,0.6380756497383118,44800,0.0,0.0
1973-10-08 00:00:00-04:00,0.0,0.6607480904721142,0.6445534820235965,0.6575093269348145,214400,0.0,0.0
1973-10-09 00:00:00-04:00,0.0,0.6672261095046997,0.6477923393249512,0.6477923393249512,187200,0.0,0.0
1973-10-10 00:00:00-04:00,0.0,0.6445530330867248,0.634835958480835,0.634835958480835,97600,0.0,0.0
1973-10-11 00:00:00-04:00,0.0,0.6477923393249512,0.6348364925384522,0.6477923393249512,86400,0.0,0.0
1973-10-12 00:00:00-04:00,0.0,0.6510314987121092,0.6413144159317017,0.6477923393249512,134400,0.0,0.0
1973-10-15 00:00:00-04:00,0.0,0.6380761216103565,0.6154031753540039,0.6154031753540039,224000,0.0,0.0
1973-10-16 00:00:00-04:00,0.0,0.6186423371254932,0.6089252471923828,0.6154031753540039,28800,0.0,0.0
1973-10-17 00:00:00-04:00,0.0,0.6283590316772462,0.6121644089638721,0.6154031753540039,60800,0.0,0.0
1973-10-18 00:00:00-04:00,0.0,0.6251199295070469,0.6121640801429749,0.6121640801429749,56000,0.0,0.0
1973-10-19 00:00:00-04:00,0.0,0.6154029103035623,0.6089249849319458,0.6089249849319458,406400,0.0,0.0
1973-10-22 00:00:00-04:00,0.0,0.6024467951648839,0.5894909501075745,0.5894909501075745,137600,0.0,0.0
1973-10-23 00:00:00-04:00,0.0,0.5959686555645682,0.5700569748878479,0.5700569748878479,192000,0.0,0.0
1973-10-24 00:00:00-04:00,0.0,0.5571014343238458,0.5311897397041321,0.5311897397041321,844800,0.0,0.0
1973-10-25 00:00:00-04:00,0.0,0.5247119665145874,0.5117561154895359,0.5247119665145874,619200,0.0,0.0
1973-10-26 00:00:00-04:00,0.0,0.5376677844199294,0.5182340090794499,0.5214731693267822,264000,0.0,0.0
1973-10-29 00:00:00-05:00,0.0,0.5344290137290955,0.5247119284741754,0.5344290137290955,584000,0.0,0.0
1973-10-30 00:00:00-05:00,0.0,0.5376676633590605,0.527950975567209,0.5311897397041321,305600,0.0,0.0
1973-10-31 00:00:00-05:00,0.0,0.5376677785599574,0.5247119284741754,0.5344290137290955,254400,0.0,0.0
1973-11-01 00:00:00-05:00,0.0,0.5409069779864998,0.5247119665145874,0.5247119665145874,147200,0.0,0.0
1973-11-02 00:00:00-05:00,0.0,0.5182338356971741,0.5117559127509593,0.5182338356971741,387200,0.0,0.0
1973-11-05 00:00:00-05:00,0.0,0.5182338070559811,0.49232211670318204,0.49880003929138184,489600,0.0,0.0
1973-11-06 00:00:00-05:00,0.0,0.502039006967301,0.4761273264884949,0.4761273264884949,406400,0.0,0.0
1973-11-07 00:00:00-05:00,0.0,0.49556130687573996,0.4696496148921991,0.485844224691391,62400,0.0,0.0
1973-11-08 00:00:00-05:00,0.0,0.5052779002769573,0.4793662130832672,0.4793662130832672,99200,0.0,0.0
1973-11-09 00:00:00-05:00,0.0,0.4793662696155384,0.46317166090011597,0.46317166090011597,110400,0.0,0.0
1973-11-12 00:00:00-05:00,0.0,0.4599326288386575,0.4243042426050986,0.43726009130477905,220800,0.0,0.0
1973-11-13 00:00:00-05:00,0.0,0.4469768160607707,0.4243042767047882,0.4243042767047882,201600,0.0,0.0
1973-11-14 00:00:00-05:00,0.0,0.43726007199717287,0.414587140083313,0.414587140083313,198400,0.0,0.0
1973-11-15 00:00:00-05:00,0.0,0.41458730697631835,0.3821976736187935,0.38867560029029846,310400,0.0,0.0
1973-11-16 00:00:00-05:00,0.0,0.3983924715436524,0.36276369651666807,0.37895870208740234,755200,0.0,0.0
1973-11-19 00:00:00-05:00,0.0,0.38867514384420293,0.36276346758792277,0.3692413866519928,102400,0.0,0.0
1973-11-20 00:00:00-05:00,0.0,0.37248101366872594,0.34009137749671936,0.34009137749671936,1124800,0.0,0.0
1973-11-21 00:00:00-05:00,0.0,0.3660028586874173,0.3400911658734782,0.3595249354839325,480000,0.0,0.0
1973-11-23 00:00:00-05:00,0.0,0.39839237928390503,0.35628569085590844,0.39839237928390503,193600,0.0,0.0
1973-11-26 00:00:00-05:00,0.0,0.40163132548332214,0.3757196270650433,0.40163132548332214,232000,0.0,0.0
1973-11-27 00:00:00-05:00,0.0,0.3919144546914064,0.36600276827812195,0.36600276827812195,161600,0.0,0.0
1973-11-28 00:00:00-05:00,0.0,0.38867546211589465,0.3465691514105691,0.35628584027290344,430400,0.0,0.0
1973-11-29 00:00:00-05:00,0.0,0.35304701894513546,0.3238961662886278,0.34332993626594543,419200,0.0,0.0
1973-11-30 00:00:00-05:00,0.0,0.3465693047311207,0.33361345026231803,0.34009137749671936,129600,0.0,0.0
1973-12-03 00:00:00-05:00,0.0,0.34009135396242457,0.3206575736040367,0.33685219287872314,222400,0.0,0.0
1973-12-04 00:00:00-05:00,0.0,0.3498080372810364,0.3303742574320899,0.3498080372810364,193600,0.0,0.0
1973-12-05 00:00:00-05:00,0.0,0.3368520731167493,0.3238962241507205,0.3271353840827942,177600,0.0,0.0
1973-12-06 00:00:00-05:00,0.0,0.34332993984222415,0.3238961696624756,0.3238961696624756,222400,0.0,0.0
1973-12-07 00:00:00-05:00,0.0,0.3336133085658086,0.31741829966770607,0.3271353840827942,449600,0.0,0.0
1973-12-10 00:00:00-05:00,0.0,0.32713529519758267,0.3141794497517581,0.3206573724746704,155200,0.0,0.0
1973-12-11 00:00:00-05:00,0.0,0.31094022922114395,0.28826770186424255,0.28826770186424255,220800,0.0,0.0
1973-12-12 00:00:00-05:00,0.0,0.2915065644717798,0.2591169461971376,0.26559486985206604,494400,0.0,0.0
1973-12-13 00:00:00-05:00,0.0,0.2785508449801423,0.2558782994747162,0.2558782994747162,201600,0.0,0.0
1973-12-14 00:00:00-05:00,0.0,0.2785507156735375,0.24940025707266095,0.27207279205322266,284800,0.0,0.0
1973-12-17 00:00:00-05:00,0.0,0.2623561230101722,0.2429223507642746,0.2429223507642746,364800,0.0,0.0
1973-12-18 00:00:00-05:00,0.0,0.25263896584510803,0.23320519924163818,0.25263896584510803,459200,0.0,0.0
1973-12-19 00:00:00-05:00,0.0,0.2785507171619229,0.25587818206021457,0.26559486985206604,481600,0.0,0.0
1973-12-20 00:00:00-05:00,0.0,0.27207279205322266,0.259116944812593,0.27207279205322266,192000,0.0,0.0
1973-12-21 00:00:00-05:00,0.0,0.2850286632643683,0.2655948907690705,0.2817898988723755,246400,0.0,0.0
1973-12-24 00:00:00-05:00,0.0,0.2785506546497345,0.2623560468373398,0.2785506546497345,160000,0.0,0.0
1973-12-26 00:00:00-05:00,0.0,0.31094022922114395,0.2850285434527153,0.28826770186424255,936000,0.0,0.0
1973-12-27 00:00:00-05:00,0.0,0.2882678230374748,0.2753119747072762,0.2817898988723755,1972800,0.0,0.0
1973-12-28 00:00:00-05:00,0.0,0.2817898751742351,0.27207279205322266,0.27207279205322266,217600,0.0,0.0
1973-12-31 00:00:00-05:00,0.0,0.2817898988723755,0.2591169666039712,0.2817898988723755,334400,0.0,0.0
1974-01-02 00:00:00-05:00,0.0,0.2850286632643683,0.27855073909926903,0.2817898988723755,417600,0.0,0.0
1974-01-03 00:00:00-05:00,0.0,0.2882677356419663,0.2785506546497345,0.2785506546497345,230400,0.0,0.0
1974-01-04 00:00:00-05:00,0.0,0.28502857273518445,0.2753118872642517,0.2753118872642517,204800,0.0,0.0
1974-01-07 00:00:00-04:00,0.0,0.2753118872642517,0.2688339651566339,0.2753118872642517,305600,0.0,0.0
1974-01-08 00:00:00-04:00,0.0,0.28178980937186954,0.2720727285199488,0.2753118872642517,128000,0.0,0.0
1974-01-09 00:00:00-04:00,0.0,0.27207279205322266,0.259116944812593,0.27207279205322266,217600,0.0,0.0
1974-01-10 00:00:00-04:00,0.0,0.2720727284252831,0.2623560429577312,0.2688339650630951,120000,0.0,0.0
1974-01-11 00:00:00-04:00,0.0,0.2753118872642517,0.26235604304901605,0.2753118872642517,344000,0.0,0.0
1974-01-14 00:00:00-04:00,0.0,0.2785507156735375,0.27207279205322266,0.27207279205322266,270400,0.0,0.0
1974-01-15 00:00:00-04:00,0.0,0.27531195155392024,0.2623561043132906,0.27207279205322266,147200,0.0,0.0
1974-01-16 00:00:00-04:00,0.0,0.27531188716845895,0.2688339650630951,0.2688339650630951,150400,0.0,0.0
1974-01-17 00:00:00-04:00,0.0,0.2688339650630951,0.2623560429577312,0.2688339650630951,104000,0.0,0.0
1974-01-18 00:00:00-04:00,0.0,0.2785506506275666,0.26559480641233096,0.2753118872642517,916800,0.0,0.0
1974-01-21 00:00:00-04:00,0.0,0.27531188716845895,0.2655948063199192,0.2688339650630951,552000,0.0,0.0
1974-01-22 00:00:00-04:00,0.0,0.29798460404078164,0.2753120601196012,0.29150667786598206,395200,0.0,0.0
